GTEX.1117F.0226.SM.5GZZ7_Adipose.Subcutaneous	GTEX.111CU.1826.SM.5GZYN_Adipose.Subcutaneous	GTEX.111FC.0226.SM.5N9B8_Adipose.Subcutaneous	GTEX.111VG.2326.SM.5N9BK_Adipose.Subcutaneous	GTEX.111YS.2426.SM.5GZZQ_Adipose.Subcutaneous	GTEX.1122O.2026.SM.5NQ91_Adipose.Subcutaneous	GTEX.1128S.2126.SM.5H12U_Adipose.Subcutaneous	GTEX.113IC.0226.SM.5HL5C_Adipose.Subcutaneous	GTEX.117YX.2226.SM.5EGJJ_Adipose.Subcutaneous	GTEX.11DXW.0326.SM.5H11W_Adipose.Subcutaneous
ELAVL2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ELAVL3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ELAVL4	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ELF1	0.77482	0.77482	0.80704	0.80704	0.77482	0.80704	0.7801225	0.77482	0.80704	0.76737
ELF2	0.55719	0.55719	0.42992	0.42992	0.55719	0.42992	0.54115	0.55719	0.42992	0.4601525
ELF3	0.37567	0.37567	0.09435	0.09435	0.37567	0.09435	0.08815	0.37567	0.09435	0.088555
ELF4	0.71834	0.71834	0.650935	0.650935	0.71834	0.650935	0.651295	0.71834	0.650935	0.699535
ELF5	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ELFN1	0.236865	0.236865	0.24044	0.24044	0.236865	0.24044	0.08815	0.236865	0.24044	0.088555
ELFN2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ELK1	0.64821	0.64821	0.52882	0.52882	0.64821	0.52882	0.42494	0.64821	0.52882	0.44704
ELK3	0.78852	0.78852	0.721975	0.721975	0.78852	0.721975	0.86545	0.78852	0.721975	0.757715
ELK4	0.54696	0.54696	0.46287	0.46287	0.54696	0.46287	0.528945	0.54696	0.46287	0.50732
ELL	0.672715	0.672715	0.53674	0.53674	0.672715	0.53674	0.45518	0.672715	0.53674	0.61857
ELL2	0.82527	0.82527	0.75779	0.75779	0.82527	0.75779	0.42905	0.82527	0.75779	0.794725
ELL3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.23874	0.09059	0.09435	0.088555
ELMO1	0.421605	0.421605	0.5237525	0.5237525	0.421605	0.5237525	0.50488	0.421605	0.5237525	0.45049
ELMO2	0.57173	0.57173	0.61116	0.61116	0.57173	0.61116	0.606685	0.57173	0.61116	0.66682
ELMO3	0.347605	0.347605	0.27372	0.27372	0.347605	0.27372	0.229925	0.347605	0.27372	0.23866
ELMOD2	0.32795	0.32795	0.34285	0.34285	0.32795	0.34285	0.34484	0.32795	0.34285	0.322205
ELMOD3	0.36931	0.36931	0.77494	0.77494	0.36931	0.77494	0.4641675	0.36931	0.77494	0.55861
ELMSAN1	0.58013	0.58013	0.5146	0.5146	0.58013	0.5146	0.53809	0.58013	0.5146	0.57543
ELN	0.990075	0.990075	0.94123	0.94123	0.990075	0.94123	0.92674	0.990075	0.94123	0.923945
ELOF1	0.54367	0.54367	0.52183	0.52183	0.54367	0.52183	0.53073	0.54367	0.52183	0.526215
ELOVL2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.24394	0.09059	0.09435	0.088555
ELOVL2-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ELOVL3	0.09059	0.09059	0.39441	0.39441	0.09059	0.39441	0.08815	0.09059	0.39441	0.246535
ELOVL4	0.23795	0.23795	0.09435	0.09435	0.23795	0.09435	0.08815	0.23795	0.09435	0.088555
ELOVL5	0.67741	0.67741	0.896735	0.896735	0.67741	0.896735	0.76943	0.67741	0.896735	0.88915
ELOVL6	0.2642	0.2642	0.24266	0.24266	0.2642	0.24266	0.08815	0.2642	0.24266	0.24568
ELOVL7	0.304665	0.304665	0.44884	0.44884	0.304665	0.44884	0.4726775	0.304665	0.44884	0.34912
ELP2	0.58421	0.58421	0.49966	0.49966	0.58421	0.49966	0.58013	0.58421	0.49966	0.471595
ELP3	0.4509	0.4509	0.52183	0.52183	0.4509	0.52183	0.48585	0.4509	0.52183	0.41523
ELP4	0.32795	0.32795	0.38876	0.38876	0.32795	0.38876	0.43679	0.32795	0.38876	0.37604
ELP5	0.57334	0.57334	0.5893625	0.5893625	0.57334	0.5893625	0.58013	0.57334	0.5893625	0.583845
ELP6	0.331495	0.331495	0.47525	0.47525	0.331495	0.47525	0.46592	0.331495	0.47525	0.41523
ELSPBP1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ELTD1	0.731615	0.731615	0.8420875	0.8420875	0.731615	0.8420875	0.87257	0.731615	0.8420875	0.83739
EMB	0.391925	0.391925	0.67336	0.67336	0.391925	0.67336	0.45866	0.391925	0.67336	0.451685
EMC1	0.37438	0.37438	0.44884	0.44884	0.37438	0.44884	0.423135	0.37438	0.44884	0.41084
EMC10	0.70529	0.70529	0.745315	0.745315	0.70529	0.745315	0.708365	0.70529	0.745315	0.794725
EMC2	0.582125	0.582125	0.61116	0.61116	0.582125	0.61116	0.60508	0.582125	0.61116	0.5736375
EMC3	0.731615	0.731615	0.73509	0.73509	0.731615	0.73509	0.57266	0.731615	0.73509	0.658555
EMC4	0.68138	0.68138	0.69468	0.69468	0.68138	0.69468	0.70165	0.68138	0.69468	0.6543525
EMC6	0.7269	0.7269	0.74838	0.74838	0.7269	0.74838	0.635595	0.7269	0.74838	0.72554
EMC7	0.892025	0.892025	0.84496	0.84496	0.892025	0.84496	0.82434	0.892025	0.84496	0.84107
EMC8	0.442545	0.442545	0.46287	0.46287	0.442545	0.46287	0.38183	0.442545	0.46287	0.43512
EMC9	0.511445	0.511445	0.50423	0.50423	0.511445	0.50423	0.48444	0.511445	0.50423	0.43512
EMCN	0.47487	0.47487	0.459485	0.459485	0.47487	0.459485	0.72633	0.47487	0.459485	0.56617
EMD	0.86949	0.86949	0.81873	0.81873	0.86949	0.81873	0.8229	0.86949	0.81873	0.86006
EME1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EME2	0.37041	0.37041	0.3934	0.3934	0.37041	0.3934	0.320085	0.37041	0.3934	0.39365
EMG1	0.49594	0.49594	0.55593	0.55593	0.49594	0.55593	0.471395	0.49594	0.55593	0.44704
EMID1	0.2802	0.2802	0.09435	0.09435	0.2802	0.09435	0.08815	0.2802	0.09435	0.088555
EMILIN1	0.884135	0.884135	0.86697	0.86697	0.884135	0.86697	0.776525	0.884135	0.86697	0.89604
EMILIN2	0.588775	0.588775	0.76346	0.76346	0.588775	0.76346	0.61361	0.588775	0.76346	0.816205
EMILIN3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EML1	0.38428	0.38428	0.35672	0.35672	0.38428	0.35672	0.44327	0.38428	0.35672	0.35031
EML2	0.3239	0.3239	0.371665	0.371665	0.3239	0.371665	0.335455	0.3239	0.371665	0.298005
EML3	0.8113925	0.8113925	0.78946	0.78946	0.8113925	0.78946	0.73389	0.8113925	0.78946	0.789185
EML4	0.60808	0.60808	0.509215	0.509215	0.60808	0.509215	0.44478	0.60808	0.509215	0.647305
EML5	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EML6	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EMP1	0.938355	0.938355	0.950675	0.950675	0.938355	0.950675	0.94431	0.938355	0.950675	0.95353
EMP2	0.56634	0.56634	0.59948	0.59948	0.56634	0.59948	0.60137	0.56634	0.59948	0.47293
EMP3	0.88849	0.88849	0.923655	0.923655	0.88849	0.923655	0.90035	0.88849	0.923655	0.94164
EMR1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EMR2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.33425
EMR3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EMX1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EMX2	0.65117	0.65117	0.4515	0.4515	0.65117	0.4515	0.6748	0.65117	0.4515	0.501855
EMX2OS	0.41701	0.41701	0.329105	0.329105	0.41701	0.329105	0.4911	0.41701	0.329105	0.33425
EN1	0.41011	0.41011	0.30309	0.30309	0.41011	0.30309	0.347235	0.41011	0.30309	0.28204
EN2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ENAH	0.470165	0.470165	0.459485	0.459485	0.470165	0.459485	0.66597	0.470165	0.459485	0.49182
ENAM	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ENC1	0.305525	0.305525	0.31597	0.31597	0.305525	0.31597	0.29828	0.305525	0.31597	0.43512
ENDOD1	0.67943	0.67943	0.69621	0.69621	0.67943	0.69621	0.78884	0.67943	0.69621	0.67311
ENDOG	0.28204	0.28204	0.42728	0.42728	0.28204	0.42728	0.27823	0.28204	0.42728	0.31585
ENDOU	0.45503	0.45503	0.09435	0.09435	0.45503	0.09435	0.08815	0.45503	0.09435	0.088555
ENDOV	0.35509	0.35509	0.2826225	0.2826225	0.35509	0.2826225	0.33204	0.35509	0.2826225	0.31755
ENG	0.93318	0.93318	0.96284	0.96284	0.93318	0.96284	0.93659	0.93318	0.96284	0.96237
ENGASE	0.58421	0.58421	0.73509	0.73509	0.58421	0.73509	0.642525	0.58421	0.73509	0.70429
ENHO	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ENKD1	0.62785	0.62785	0.51057	0.51057	0.62785	0.51057	0.62581	0.62785	0.51057	0.48342
ENKUR	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ENO1	0.981855	0.981855	0.98303	0.98303	0.981855	0.98303	0.95699	0.981855	0.98303	0.97586
ENO1-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ENO2	0.85453	0.85453	0.645775	0.645775	0.85453	0.645775	0.821965	0.85453	0.645775	0.68679
ENO3	0.2310575	0.2310575	0.269335	0.269335	0.2310575	0.269335	0.258165	0.2310575	0.269335	0.2726875
ENOPH1	0.600235	0.600235	0.6596	0.6596	0.600235	0.6596	0.676645	0.600235	0.6596	0.656505
ENOSF1	0.4811125	0.4811125	0.364345	0.364345	0.4811125	0.364345	0.33204	0.4811125	0.364345	0.37989
ENOX1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.268675	0.09059	0.09435	0.088555
ENOX2	0.331495	0.331495	0.423685	0.423685	0.331495	0.423685	0.45518	0.331495	0.423685	0.35907
ENPEP	0.26272	0.26272	0.24713	0.24713	0.26272	0.24713	0.26942	0.26272	0.24713	0.25811
ENPP1	0.41546	0.41546	0.53196	0.53196	0.41546	0.53196	0.35755	0.41546	0.53196	0.31356
ENPP2	0.653125	0.653125	0.88215	0.88215	0.653125	0.88215	0.82715	0.653125	0.88215	0.78028
ENPP3	0.24974	0.24974	0.09435	0.09435	0.24974	0.09435	0.08815	0.24974	0.09435	0.088555
ENPP4	0.46667	0.46667	0.53059	0.53059	0.46667	0.53059	0.527195	0.46667	0.53059	0.495095
ENPP5	0.24666	0.24666	0.09435	0.09435	0.24666	0.09435	0.08815	0.24666	0.09435	0.088555
ENPP6	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ENPP7	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ENSA	0.75789	0.75789	0.81363	0.81363	0.75789	0.81363	0.8456	0.75789	0.81363	0.78028
ENTHD1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ENTHD2	0.4203375	0.4203375	0.39658	0.39658	0.4203375	0.39658	0.33204	0.4203375	0.39658	0.3698825
ENTPD1	0.62942	0.62942	0.5146	0.5146	0.62942	0.5146	0.6643675	0.62942	0.5146	0.60518
ENTPD1-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ENTPD2	0.322685	0.322685	0.09435	0.09435	0.322685	0.09435	0.30723	0.322685	0.09435	0.088555
ENTPD3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.477575	0.09059	0.09435	0.088555
ENTPD3-AS1	0.09059	0.09059	0.25176	0.25176	0.09059	0.25176	0.23937	0.09059	0.25176	0.088555
ENTPD4	0.80396	0.80396	0.58599	0.58599	0.80396	0.58599	0.52271	0.80396	0.58599	0.656505
ENTPD5	0.3182	0.3182	0.2899225	0.2899225	0.3182	0.2899225	0.30846	0.3182	0.2899225	0.295235
ENTPD6	0.69744	0.69744	0.69468	0.69468	0.69744	0.69468	0.618735	0.69744	0.69468	0.6825125
ENTPD7	0.248935	0.248935	0.09435	0.09435	0.248935	0.09435	0.08815	0.248935	0.09435	0.229925
ENY2	0.54859	0.54859	0.5458325	0.5458325	0.54859	0.5458325	0.55347	0.54859	0.5458325	0.50732
EOGT	0.72113	0.72113	0.52046	0.52046	0.72113	0.52046	0.4695	0.72113	0.52046	0.4766775
EOMES	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.27205
EP300	0.69293	0.69293	0.7112275	0.7112275	0.69293	0.7112275	0.7220175	0.69293	0.7112275	0.67311
EP400NL	0.272385	0.272385	0.277435	0.277435	0.272385	0.277435	0.251805	0.272385	0.277435	0.308125
EPAS1	0.901445	0.901445	0.95197	0.95197	0.901445	0.95197	0.95517	0.901445	0.95197	0.913175
EPB41	0.35842	0.35842	0.41159	0.41159	0.35842	0.41159	0.34252	0.35842	0.41159	0.36244
EPB41L1	0.44535	0.44535	0.52571	0.52571	0.44535	0.52571	0.6097525	0.44535	0.52571	0.62332
EPB41L2	0.68138	0.68138	0.70779	0.70779	0.68138	0.70779	0.84672	0.68138	0.70779	0.834665
EPB41L3	0.536425	0.536425	0.662465	0.662465	0.536425	0.662465	0.55016	0.536425	0.662465	0.66049
EPB41L4A	0.3715425	0.3715425	0.2788725	0.2788725	0.3715425	0.2788725	0.270045	0.3715425	0.2788725	0.22567
EPB41L4A-AS1	0.845315	0.845315	0.61405	0.61405	0.845315	0.61405	0.69655	0.845315	0.61405	0.645655
EPB41L4B	0.50365	0.50365	0.51882	0.51882	0.50365	0.51882	0.08815	0.50365	0.51882	0.263125
EPB41L5	0.35388	0.35388	0.347325	0.347325	0.35388	0.347325	0.31805	0.35388	0.347325	0.26085
EPB42	0.23346	0.23346	0.31597	0.31597	0.23346	0.31597	0.08815	0.23346	0.31597	0.088555
EPC1	0.38303	0.38303	0.374985	0.374985	0.38303	0.374985	0.48585	0.38303	0.374985	0.36134
EPC2	0.49398	0.49398	0.5237525	0.5237525	0.49398	0.5237525	0.61361	0.49398	0.5237525	0.49182
EPCAM	0.381195	0.381195	0.09435	0.09435	0.381195	0.09435	0.08815	0.381195	0.09435	0.088555
EPDR1	0.30052	0.30052	0.6923	0.6923	0.30052	0.6923	0.669765	0.30052	0.6923	0.627685
EPG5	0.456765	0.456765	0.42867	0.42867	0.456765	0.42867	0.399205	0.456765	0.42867	0.402585
EPHA1	0.25613	0.25613	0.09435	0.09435	0.25613	0.09435	0.08815	0.25613	0.09435	0.235225
EPHA10	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EPHA1-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EPHA2	0.595495	0.595495	0.57829	0.57829	0.595495	0.57829	0.76167	0.595495	0.57829	0.6778275
EPHA3	0.09059	0.09059	0.31273	0.31273	0.09059	0.31273	0.55347	0.09059	0.31273	0.259385
EPHA4	0.306355	0.306355	0.372855	0.372855	0.306355	0.372855	0.477575	0.306355	0.372855	0.327895
EPHA5	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EPHA6	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EPHA7	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EPHA8	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EPHB1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EPHB2	0.09059	0.09059	0.250715	0.250715	0.09059	0.250715	0.08815	0.09059	0.250715	0.33326
EPHB3	0.46667	0.46667	0.09435	0.09435	0.46667	0.09435	0.310215	0.46667	0.09435	0.297055
EPHB4	0.698915	0.698915	0.7156625	0.7156625	0.698915	0.7156625	0.68466	0.698915	0.7156625	0.53961
EPHB6	0.337995	0.337995	0.3996525	0.3996525	0.337995	0.3996525	0.433595	0.337995	0.3996525	0.4407875
EPHX1	0.90771	0.90771	0.96078	0.96078	0.90771	0.96078	0.95915	0.90771	0.96078	0.93525
EPHX2	0.23908	0.23908	0.4656825	0.4656825	0.23908	0.4656825	0.4188925	0.23908	0.4656825	0.31668
EPHX3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EPHX4	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EPM2A	0.252945	0.252945	0.29312	0.29312	0.252945	0.29312	0.27406	0.252945	0.29312	0.266535
EPM2AIP1	0.56634	0.56634	0.49619	0.49619	0.56634	0.49619	0.55668	0.56634	0.49619	0.56202
EPN1	0.886625	0.886625	0.85722	0.85722	0.886625	0.85722	0.83267	0.886625	0.85722	0.84956
EPN2-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EPN3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EPO	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EPOR	0.433595	0.433595	0.5608	0.5608	0.433595	0.5608	0.51516	0.433595	0.5608	0.49182
EPPK1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EPRS	0.69293	0.69293	0.7418	0.7418	0.69293	0.7418	0.746705	0.69293	0.7418	0.71049
EPS15	0.750545	0.750545	0.67623	0.67623	0.750545	0.67623	0.7193075	0.750545	0.67623	0.68679
EPS15L1	0.5021075	0.5021075	0.46129	0.46129	0.5021075	0.46129	0.4726775	0.5021075	0.46129	0.427805
EPS8	0.874035	0.874035	0.89378	0.89378	0.874035	0.89378	0.92076	0.874035	0.89378	0.85255
EPS8L1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EPS8L2	0.716645	0.716645	0.347325	0.347325	0.716645	0.347325	0.4352725	0.716645	0.347325	0.402585
EPS8L3	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EPSTI1	0.25811	0.25811	0.29846	0.29846	0.25811	0.29846	0.31897	0.25811	0.29846	0.53961
EPT1	0.40576	0.40576	0.3342975	0.3342975	0.40576	0.3342975	0.29148	0.40576	0.3342975	0.38819
EPX	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
EPYC	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.35255
EQTN	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ERAL1	0.64665	0.64665	0.7156625	0.7156625	0.64665	0.7156625	0.69341	0.64665	0.7156625	0.6656
ERAP1	0.43041	0.43041	0.56251	0.56251	0.43041	0.56251	0.5007775	0.43041	0.56251	0.60518
ERAP2	0.09059	0.09059	0.366865	0.366865	0.09059	0.366865	0.637525	0.09059	0.366865	0.50532
ERBB2	0.46382	0.46382	0.40835	0.40835	0.46382	0.40835	0.48888	0.46382	0.40835	0.32614
ERBB2IP	0.529975	0.529975	0.49283	0.49283	0.529975	0.49283	0.5583	0.529975	0.49283	0.53261
ERBB3	0.301475	0.301475	0.09435	0.09435	0.301475	0.09435	0.08815	0.301475	0.09435	0.088555
ERBB4	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ERC1	0.37989	0.37989	0.457135	0.457135	0.37989	0.457135	0.438395	0.37989	0.457135	0.34642
ERC2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ERCC1	0.6182	0.6182	0.60528	0.60528	0.6182	0.60528	0.54859	0.6182	0.60528	0.592015
ERCC2	0.42765	0.42765	0.3520475	0.3520475	0.42765	0.3520475	0.30723	0.42765	0.3520475	0.34787
ERCC3	0.6160575	0.6160575	0.559305	0.559305	0.6160575	0.559305	0.5944	0.6160575	0.559305	0.56987
ERCC4	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.229925	0.09059	0.09435	0.088555
ERCC5	0.75481	0.75481	0.63164	0.63164	0.75481	0.63164	0.646225	0.75481	0.63164	0.67951
ERCC6	0.3024625	0.3024625	0.28407	0.28407	0.3024625	0.28407	0.28753	0.3024625	0.28407	0.2693025
ERCC6L	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ERCC6L2	0.250605	0.250605	0.2806675	0.2806675	0.250605	0.2806675	0.309475	0.250605	0.2806675	0.27372
ERCC8	0.09059	0.09059	0.250715	0.250715	0.09059	0.250715	0.236635	0.09059	0.250715	0.23397
EREG	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.2551875
ERF	0.742405	0.742405	0.751705	0.751705	0.742405	0.751705	0.76943	0.742405	0.751705	0.77604
ERG	0.49594	0.49594	0.591115	0.591115	0.49594	0.591115	0.657145	0.49594	0.591115	0.52466
ERGIC1	0.6182	0.6182	0.70055	0.70055	0.6182	0.70055	0.635595	0.6182	0.70055	0.62332
ERGIC2	0.36931	0.36931	0.3996525	0.3996525	0.36931	0.3996525	0.38684	0.36931	0.3996525	0.3851
ERGIC3	0.806315	0.806315	0.78598	0.78598	0.806315	0.78598	0.816785	0.806315	0.78598	0.79557
ERH	0.83785	0.83785	0.85267	0.85267	0.83785	0.85267	0.87345	0.83785	0.85267	0.857045
ERI1	0.304665	0.304665	0.331245	0.331245	0.304665	0.331245	0.31527	0.304665	0.331245	0.3911
ERI2	0.09059	0.09059	0.24968	0.24968	0.09059	0.24968	0.24266	0.09059	0.24968	0.088555
ERI3	0.73974	0.73974	0.71906	0.71906	0.73974	0.71906	0.72346	0.73974	0.71906	0.713535
ERICH1	0.41876	0.41876	0.376365	0.376365	0.41876	0.376365	0.370105	0.41876	0.376365	0.40754
ERICH1-AS1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ERLEC1	0.78435	0.78435	0.77632	0.77632	0.78435	0.77632	0.815125	0.78435	0.77632	0.783015
ERLIN1	0.461995	0.461995	0.60094	0.60094	0.461995	0.60094	0.55668	0.461995	0.60094	0.51616
ERLIN2	0.421605	0.421605	0.42867	0.42867	0.421605	0.42867	0.47422	0.421605	0.42867	0.38819
ERMAP	0.461995	0.461995	0.379335	0.379335	0.461995	0.379335	0.423135	0.461995	0.379335	0.433595
ERMARD	0.50862	0.50862	0.4430775	0.4430775	0.50862	0.4430775	0.49762	0.50862	0.4430775	0.47968
ERMN	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ERMP1	0.26342	0.26342	0.32263	0.32263	0.26342	0.32263	0.34252	0.26342	0.32263	0.32695
ERN1	0.436735	0.436735	0.347325	0.347325	0.436735	0.347325	0.31527	0.436735	0.347325	0.383825
ERN2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ERO1L	0.606685	0.606685	0.509215	0.509215	0.606685	0.509215	0.379035	0.606685	0.509215	0.63744
ERO1LB	0.47206	0.47206	0.382105	0.382105	0.47206	0.382105	0.38408	0.47206	0.382105	0.381375
ERP27	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ERP29	0.796405	0.796405	0.82624	0.82624	0.796405	0.82624	0.84355	0.796405	0.82624	0.834665
ERP44	0.70183	0.70183	0.68625	0.68625	0.70183	0.68625	0.64968	0.70183	0.68625	0.67618
ERRFI1	0.947145	0.947145	0.908075	0.908075	0.947145	0.908075	0.86305	0.947145	0.908075	0.81506
ERV3-1	0.386785	0.386785	0.63317	0.63317	0.386785	0.63317	0.4188925	0.386785	0.63317	0.64907
ERVFRD-1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ERVH48-1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ERVK13-1	0.27849	0.27849	0.349385	0.349385	0.27849	0.349385	0.275095	0.27849	0.349385	0.34642
ERVMER34-1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ERVMER61-1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ERVV-1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ERVW-1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ESAM	0.83369	0.83369	0.88334	0.88334	0.83369	0.88334	0.94067	0.83369	0.88334	0.86006
ESCO1	0.37821	0.37821	0.339035	0.339035	0.37821	0.339035	0.3677725	0.37821	0.339035	0.345175
ESCO2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ESD	0.84281	0.84281	0.825155	0.825155	0.84281	0.825155	0.8915	0.84281	0.825155	0.8089575
ESF1	0.536425	0.536425	0.58266	0.58266	0.536425	0.58266	0.55347	0.536425	0.58266	0.46382
ESM1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ESPL1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ESPN	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ESPNL	0.256825	0.256825	0.09435	0.09435	0.256825	0.09435	0.08815	0.256825	0.09435	0.088555
ESR1	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.266535	0.09059	0.09435	0.088555
ESR2	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ESRP1	0.2351825	0.2351825	0.09435	0.09435	0.2351825	0.09435	0.08815	0.2351825	0.09435	0.088555
ESRRA	0.7476	0.7476	0.72526	0.72526	0.7476	0.72526	0.6033325	0.7476	0.72526	0.69026
ESRRB	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
ESRRG	0.09059	0.09059	0.09435	0.09435	0.09059	0.09435	0.08815	0.09059	0.09435	0.088555
