Sample1	Sample2	Sample3	Sample4	Sample5
C16orf92	0.11898	0.11846	0.12279	0.1376	0.11786
C16orf93	0.3367625	0.3470275	0.12279	0.413425	0.41021
C16orf95	0.11898	0.11846	0.12279	0.1376	0.11786
C17orf100	0.32313	0.11846	0.12279	0.1376	0.11786
C17orf104	0.11898	0.11846	0.12279	0.1376	0.11786
C17orf105	0.11898	0.11846	0.12279	0.1376	0.11786
C17orf47	0.11898	0.11846	0.12279	0.1376	0.11786
C17orf50	0.11898	0.11846	0.12279	0.1376	0.11786
C17orf51	0.11898	0.11846	0.34981	0.1376	0.11786
C17orf53	0.44704	0.589315	0.45566	0.53868	0.36134
C17orf58	0.11898	0.11846	0.12279	0.1376	0.11786
C17orf59	0.725415	0.375415	0.59719	0.59194	0.56362
C17orf62	0.69075	0.600325	0.78037	0.565055	0.630465
C17orf64	0.11898	0.11846	0.12279	0.1376	0.11786
C17orf67	0.45272	0.425525	0.4089975	0.50761	0.5839
C17orf70	0.579385	0.54629	0.6056325	0.65933	0.539725
C17orf74	0.11898	0.11846	0.12279	0.1376	0.11786
C17orf75	0.529975	0.53394	0.49354	0.3977025	0.48053
C17orf77	0.11898	0.11846	0.12279	0.1376	0.11786
C17orf78	0.11898	0.11846	0.12279	0.1376	0.11786
C17orf80	0.60961	0.49105	0.4908725	0.41403	0.52709
C17orf82	0.11898	0.11846	0.12279	0.1376	0.11786
C17orf85	0.74461	0.8121	0.73681	0.783015	0.78703
C17orf89	0.77768	0.68699	0.8561	0.64279	0.60808
C17orf96	0.34894	0.11846	0.319075	0.361015	0.11786
C17orf97	0.11898	0.11846	0.12279	0.1376	0.11786
C17orf98	0.11898	0.11846	0.12279	0.1376	0.11786
C17orf99	0.11898	0.11846	0.12279	0.1376	0.11786
C18orf21	0.513265	0.5679675	0.55168	0.5516275	0.48159
C18orf25	0.74499	0.82935	0.56362	0.772935	0.90022
C18orf42	0.11898	0.11846	0.12279	0.1376	0.11786
C18orf54	0.11898	0.345175	0.12279	0.1376	0.428865
C18orf8	0.71758	0.61957	0.61209	0.64549	0.6341
C19orf10	0.84487	0.72817	0.888085	0.94089	0.60933
C19orf12	0.57279	0.4111	0.49542	0.1376	0.44873
C19orf18	0.32721	0.11846	0.12279	0.389585	0.32041
C19orf24	0.57625	0.54263	0.646075	0.68786	0.45049
C19orf25	0.4031	0.38633	0.4997425	0.1376	0.37062
C19orf26	0.11898	0.11846	0.12279	0.1376	0.11786
C19orf33	0.11898	0.11846	0.12279	0.1376	0.11786
C19orf40	0.409455	0.11846	0.363075	0.1376	0.11786
C19orf43	0.95879	0.96345	0.97844	0.97402	0.93785
C19orf44	0.11898	0.11846	0.34059	0.1376	0.33049
C19orf45	0.11898	0.11846	0.12279	0.1376	0.11786
C19orf47	0.4556	0.4394625	0.43037	0.47051	0.37647
C19orf52	0.81864	0.82186	0.82012	0.9123	0.72751
C19orf53	0.96118	0.93849	0.95034	0.9587	0.89188
C19orf54	0.3896975	0.42633	0.3168125	0.1376	0.31356
C19orf57	0.11898	0.11846	0.406635	0.1376	0.11786
C19orf60	0.658275	0.57834	0.62785	0.590715	0.50862
C19orf66	0.794255	0.58006	0.74518	0.72473	0.76265
C19orf68	0.11898	0.31585	0.32622	0.1376	0.11786
C19orf70	0.64313	0.476645	0.72249	0.56053	0.46185
C19orf73	0.459235	0.316985	0.12279	0.1376	0.11786
C19orf80	0.11898	0.11846	0.12279	0.1376	0.11786
C19orf81	0.37989	0.11846	0.12279	0.1376	0.11786
C19orf82	0.344515	0.11846	0.33729	0.1376	0.11786
C1D	0.58237	0.5256525	0.58713	0.606305	0.484605
C1GALT1	0.52939	0.63994	0.50373	0.60453	0.58815
C1GALT1C1	0.5441	0.359615	0.542445	0.4564375	0.413425
C1orf100	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf101	0.11898	0.11846	0.12279	0.1376	0.32188
C1orf105	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf106	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf109	0.40576	0.429705	0.43906	0.471	0.44591
C1orf110	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf111	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf112	0.6748	0.61657	0.563985	0.46912	0.69797
C1orf115	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf116	0.11898	0.11846	0.12279	0.3563	0.36134
C1orf122	0.52909	0.49697	0.59114	0.60817	0.435325
C1orf123	0.62473	0.51317	0.68264	0.5156	0.45826
C1orf127	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf131	0.41011	0.343455	0.39174	0.1376	0.31795
C1orf145	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf158	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf159	0.326395	0.33729	0.35276	0.1376	0.30875
C1orf162	0.3100975	0.4163	0.33589	0.1376	0.317585
C1orf167	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf168	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf174	0.55835	0.52921	0.72851	0.66789	0.45657
C1orf177	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf180	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf192	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf194	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf198	0.11898	0.322795	0.3477325	0.35974	0.313045
C1orf200	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf204	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf21	0.32864	0.4077	0.33453	0.1376	0.49945
C1orf210	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf213	0.45004	0.320085	0.31993	0.386285	0.40576
C1orf216	0.3919825	0.460355	0.492985	0.3563	0.56583
C1orf220	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf226	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf228	0.97025	0.41388	0.88229	0.92207	0.92515
C1orf233	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf234	0.11898	0.11846	0.12279	0.1376	0.33264
C1orf27	0.59189	0.71141	0.60528	0.756445	0.81506
C1orf35	0.48557	0.53893	0.55745	0.64221	0.48867
C1orf43	0.93831	0.84952	0.94334	0.89914	0.781275
C1orf50	0.4972	0.417145	0.472	0.48722	0.444715
C1orf52	0.579595	0.68816	0.53097	0.72519	0.67437
C1orf53	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf54	0.314215	0.11846	0.12279	0.5456825	0.11786
C1orf56	0.304855	0.11846	0.12279	0.1376	0.11786
C1orf61	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf64	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf68	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf74	0.370105	0.11846	0.3257	0.1376	0.339285
C1orf85	0.421485	0.33345	0.457915	0.419965	0.11786
C1orf86	0.32864	0.35664	0.46302	0.4357825	0.30191
C1orf87	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf94	0.11898	0.11846	0.12279	0.1376	0.11786
C1orf95	0.11898	0.11846	0.12279	0.1376	0.11786
C1QA	0.31084	0.11846	0.12279	0.1376	0.11786
C1QB	0.11898	0.11846	0.12279	0.1376	0.11786
C1QBP	0.93812	0.94265	0.96476	0.95439	0.89307
C1QC	0.11898	0.11846	0.12279	0.1376	0.11786
C1QL1	0.11898	0.11846	0.12279	0.1376	0.11786
C1QTNF1	0.11898	0.11846	0.12279	0.1376	0.11786
C1QTNF1-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
C1QTNF2	0.11898	0.11846	0.12279	0.1376	0.11786
C1QTNF3	0.11898	0.387575	0.330045	0.1376	0.512025
C1QTNF4	0.11898	0.6421	0.12279	0.1376	0.11786
C1QTNF6	0.11898	0.11846	0.12279	0.1376	0.11786
C1QTNF7	0.11898	0.11846	0.12279	0.1376	0.11786
C1QTNF9B-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
C1R	0.11898	0.11846	0.12279	0.1376	0.11786
C1RL	0.32384	0.3383775	0.41146	0.3669075	0.347495
C1RL-AS1	0.11898	0.52076	0.37277	0.3826325	0.41657
C1S	0.11898	0.11846	0.12279	0.1376	0.11786
C2	0.11898	0.11846	0.12279	0.1376	0.11786
C20orf141	0.11898	0.11846	0.12279	0.1376	0.11786
C20orf144	0.11898	0.11846	0.12279	0.1376	0.11786
C20orf166	0.11898	0.11846	0.12279	0.1376	0.11786
C20orf166-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
C20orf173	0.11898	0.11846	0.12279	0.1376	0.11786
C20orf194	0.45289	0.308125	0.3907925	0.47619	0.57138
C20orf195	0.11898	0.11846	0.12279	0.1376	0.11786
C20orf196	0.5456825	0.39533	0.48173	0.367585	0.389585
C20orf197	0.6071725	0.62308	0.12279	0.1376	0.489095
C20orf202	0.11898	0.11846	0.12279	0.1376	0.11786
C20orf203	0.11898	0.11846	0.12279	0.1376	0.11786
C20orf26	0.11898	0.11846	0.12279	0.1376	0.11786
C20orf27	0.65285	0.57824	0.665395	0.587985	0.49239
C20orf62	0.11898	0.11846	0.12279	0.1376	0.11786
C20orf78	0.11898	0.11846	0.12279	0.1376	0.11786
C20orf85	0.11898	0.11846	0.12279	0.1376	0.11786
C20orf96	0.44665	0.51049	0.387575	0.389585	0.48772
C21orf119	0.32937	0.11846	0.12279	0.390655	0.11786
C21orf128	0.34059	0.11846	0.33453	0.1376	0.11786
C21orf2	0.4077	0.4304975	0.420845	0.49483	0.4662975
C21orf33	0.808365	0.71535	0.91683	0.70103	0.70563
C21orf37	0.11898	0.11846	0.12279	0.1376	0.11786
C21orf49	0.11898	0.11846	0.12279	0.1376	0.11786
C21orf58	0.55016	0.72574	0.64713	0.480365	0.68679
C21orf59	0.37041	0.31485	0.3724025	0.1376	0.32437
C21orf62	0.11898	0.11846	0.12279	0.1376	0.11786
C21orf67	0.11898	0.11846	0.12279	0.1376	0.11786
C21orf88	0.11898	0.11846	0.12279	0.1376	0.11786
C21orf90	0.11898	0.11846	0.12279	0.1376	0.11786
C21orf91	0.67628	0.436545	0.54075	0.56547	0.463045
C21orf91-OT1	0.11898	0.11846	0.12279	0.1376	0.11786
C22orf15	0.11898	0.3262575	0.34642	0.1376	0.31135
C22orf23	0.11898	0.11846	0.12279	0.1376	0.11786
C22orf24	0.35842	0.361555	0.3309125	0.452435	0.3046325
C22orf31	0.11898	0.11846	0.12279	0.1376	0.11786
C22orf34	0.505135	0.42976	0.49016	0.39323	0.3637
C22orf39	0.64322	0.5994	0.64665	0.5350275	0.545875
C22orf42	0.11898	0.11846	0.12279	0.1376	0.11786
C22orf46	0.36983	0.31356	0.34446	0.1376	0.37908
C2CD2	0.36167	0.405375	0.12279	0.1376	0.5224575
C2CD2L	0.43157	0.42116	0.42194	0.5930675	0.493935
C2CD3	0.4425025	0.63563	0.4403775	0.50935	0.70408
C2CD4A	0.11898	0.11846	0.12279	0.1376	0.11786
C2CD4B	0.11898	0.11846	0.12279	0.1376	0.75275
C2CD4C	0.11898	0.11846	0.12279	0.1376	0.11786
C2CD5	0.41836	0.72851	0.59061	0.59587	0.699895
C2orf15	0.11898	0.11846	0.12279	0.1376	0.11786
C2orf16	0.11898	0.11846	0.12279	0.1376	0.11786
C2orf27A	0.4793225	0.11846	0.12279	0.1376	0.11786
C2orf40	0.11898	0.11846	0.44761	0.1376	0.11786
C2orf42	0.51993	0.43383	0.49619	0.55021	0.52798
C2orf43	0.3628975	0.554685	0.5172825	0.1376	0.49182
C2orf44	0.41447	0.45176	0.4036975	0.368885	0.377375
C2orf47	0.7259325	0.639615	0.65075	0.71742	0.644435
C2orf49	0.57778	0.57113	0.51407	0.55719	0.65352
C2orf50	0.11898	0.11846	0.12279	0.1376	0.11786
C2orf54	0.11898	0.11846	0.12279	0.1376	0.11786
C2orf57	0.11898	0.11846	0.12279	0.1376	0.11786
C2orf61	0.11898	0.11846	0.12279	0.1376	0.11786
C2orf68	0.75383	0.59662	0.72356	0.572065	0.62375
C2orf69	0.43339	0.6205	0.4336725	0.59908	0.63887
C2orf70	0.11898	0.11846	0.12279	0.1376	0.11786
C2orf71	0.11898	0.11846	0.12279	0.1376	0.11786
C2orf72	0.11898	0.11846	0.12279	0.1376	0.11786
C2orf73	0.11898	0.11846	0.12279	0.1376	0.11786
C2orf76	0.43437	0.11846	0.47519	0.1376	0.338425
C2orf80	0.11898	0.11846	0.12279	0.1376	0.11786
C2orf81	0.11898	0.11846	0.12279	0.1376	0.11786
C2orf82	0.11898	0.11846	0.12279	0.1376	0.11786
C2orf83	0.11898	0.11846	0.12279	0.1376	0.11786
C2orf88	0.11898	0.11846	0.12279	0.1376	0.11786
C3	0.11898	0.11846	0.12279	0.1376	0.11786
C3AR1	0.11898	0.11846	0.12279	0.1376	0.11786
C3orf14	0.11898	0.11846	0.12279	0.1376	0.11786
C3orf17	0.51733	0.66063	0.51222	0.56268	0.62392
C3orf18	0.307605	0.11846	0.38283	0.35974	0.11786
C3orf20	0.11898	0.32174	0.12279	0.3669075	0.11786
C3orf22	0.11898	0.11846	0.12279	0.1376	0.11786
C3orf27	0.11898	0.11846	0.12279	0.1376	0.11786
C3orf30	0.11898	0.11846	0.12279	0.1376	0.11786
C3orf33	0.36277	0.383645	0.378395	0.41403	0.40213
C3orf35	0.304855	0.3911	0.12279	0.590035	0.4515
C3orf38	0.87201	0.800235	0.746485	0.80197	0.85787
C3orf49	0.11898	0.11846	0.12279	0.1376	0.11786
C3orf52	0.43308	0.11846	0.3540275	0.1376	0.4512
C3orf55	0.11898	0.11846	0.12279	0.1376	0.11786
C3orf56	0.11898	0.11846	0.12279	0.1376	0.11786
C3orf58	0.46505	0.69652	0.531345	0.74195	0.64366
C3orf62	0.343145	0.55484	0.39204	0.605555	0.4963425
C3orf65	0.11898	0.11846	0.12279	0.1376	0.11786
C3orf67	0.11898	0.11846	0.12279	0.1376	0.11786
C3orf70	0.11898	0.11846	0.12279	0.1376	0.11786
C3orf79	0.11898	0.11846	0.12279	0.1376	0.11786
C4BPA	0.11898	0.11846	0.12279	0.1376	0.11786
C4BPB	0.11898	0.11846	0.12279	0.1376	0.305525
C4orf17	0.11898	0.11846	0.12279	0.1376	0.11786
C4orf19	0.11898	0.11846	0.12279	0.1376	0.11786
C4orf22	0.11898	0.11846	0.12279	0.1376	0.11786
C4orf26	0.11898	0.11846	0.12279	0.1376	0.11786
C4orf27	0.5328	0.59963	0.721035	0.407185	0.54534
C4orf29	0.48173	0.515995	0.5380075	0.431055	0.618
C4orf3	0.752315	0.61025	0.86425	0.65296	0.75335
C4orf32	0.11898	0.11846	0.12279	0.1376	0.11786
C4orf33	0.375305	0.3533	0.333715	0.1376	0.5147575
C4orf36	0.3327	0.11846	0.12279	0.1376	0.382245
C4orf45	0.11898	0.11846	0.12279	0.1376	0.11786
C4orf46	0.6361	0.78703	0.62779	0.60422	0.83181
C4orf47	0.11898	0.11846	0.12279	0.1376	0.11786
C4orf48	0.69324	0.11846	0.551575	0.51549	0.3908825
C4orf6	0.11898	0.11846	0.12279	0.1376	0.11786
C5	0.33572	0.363535	0.12279	0.1376	0.4154
C5AR1	0.36695	0.47325	0.37194	0.1376	0.322795
C5AR2	0.11898	0.11846	0.12279	0.1376	0.11786
C5orf15	0.88108	0.62994	0.746	0.6519975	0.68954
C5orf17	0.11898	0.11846	0.495295	0.1376	0.11786
C5orf22	0.47848	0.4541	0.39258	0.4402925	0.551575
C5orf24	0.500815	0.704005	0.4829325	0.62727	0.715615
C5orf27	0.11898	0.11846	0.12279	0.1376	0.11786
C5orf28	0.50474	0.49857	0.42633	0.50365	0.49546
C5orf30	0.11898	0.322075	0.12279	0.1376	0.376215
C5orf34	0.394365	0.36651	0.33484	0.1376	0.4713525
C5orf42	0.3945875	0.567545	0.445135	0.404485	0.72493
C5orf45	0.11898	0.3654625	0.315225	0.1376	0.398745
C5orf46	0.11898	0.11846	0.12279	0.1376	0.11786
C5orf47	0.11898	0.11846	0.12279	0.1376	0.11786
C5orf49	0.11898	0.11846	0.12279	0.1376	0.11786
C5orf51	0.477735	0.42905	0.3981425	0.1376	0.494245
C5orf55	0.394765	0.11846	0.372245	0.1376	0.31356
C5orf56	0.83587	0.579595	0.564465	0.4783875	0.58573
C5orf58	0.11898	0.11846	0.12279	0.1376	0.11786
C5orf63	0.11898	0.11846	0.12279	0.1376	0.11786
C5orf64	0.11898	0.11846	0.12279	0.1376	0.11786
C6	0.11898	0.11846	0.12279	0.1376	0.11786
C6orf1	0.582455	0.357215	0.533675	0.446625	0.39208
C6orf10	0.11898	0.11846	0.12279	0.1376	0.11786
C6orf106	0.85557	0.86326	0.91772	0.9488	0.88744
C6orf118	0.11898	0.11846	0.12279	0.1376	0.11786
C6orf120	0.71251	0.425885	0.53483	0.54867	0.68002
C6orf123	0.11898	0.11846	0.12279	0.1376	0.11786
C6orf132	0.11898	0.11846	0.12279	0.1376	0.11786
C6orf136	0.441	0.60612	0.631995	0.65666	0.501855
C6orf141	0.11898	0.11846	0.12279	0.1376	0.11786
C6orf15	0.11898	0.11846	0.12279	0.1376	0.11786
C6orf163	0.11898	0.11846	0.331395	0.1376	0.36402
C6orf164	0.11898	0.11846	0.12279	0.1376	0.11786
C6orf195	0.11898	0.11846	0.12279	0.1376	0.11786
C6orf201	0.11898	0.11846	0.12279	0.1376	0.11786
C6orf203	0.401325	0.4438	0.4515	0.5167	0.43553
C6orf211	0.4515	0.51863	0.52778	0.399955	0.45463
C6orf223	0.45176	0.38883	0.3434	0.1376	0.35807
C6orf226	0.829225	0.559015	0.72916	0.80093	0.3864425
C6orf25	0.11898	0.11846	0.12279	0.1376	0.11786
C6orf47	0.775735	0.65178	0.8282	0.78347	0.62557
C6orf48	0.97471	0.97423	0.97992	0.98191	0.97392
C6orf52	0.11898	0.11846	0.35641	0.1376	0.11786
C6orf57	0.49684	0.4237225	0.627075	0.1376	0.320745
C6orf58	0.11898	0.11846	0.12279	0.1376	0.11786
C6orf62	0.9541	0.9468	0.951235	0.93777	0.94502
C6orf89	0.83362	0.61283	0.7667	0.47531	0.67261
C6orf99	0.52866	0.11846	0.616115	0.62675	0.347075
C7	0.11898	0.11846	0.12279	0.1376	0.11786
C7orf13	0.11898	0.11846	0.12279	0.1376	0.31881
C7orf26	0.79008	0.80525	0.82395	0.93331	0.577905
C7orf31	0.11898	0.11846	0.12279	0.1376	0.11786
C7orf33	0.11898	0.11846	0.12279	0.1376	0.11786
C7orf34	0.11898	0.11846	0.12279	0.1376	0.11786
C7orf43	0.624965	0.57606	0.60948	0.64665	0.63644
C7orf49	0.59693	0.42728	0.57882	0.53034	0.438965
C7orf50	0.504635	0.38396	0.4903	0.1376	0.3477325
C7orf55	0.340965	0.11846	0.33223	0.1376	0.11786
C7orf57	0.11898	0.11846	0.12279	0.1376	0.11786
C7orf60	0.686345	0.46606	0.50956	0.74945	0.56426
C7orf61	0.11898	0.334685	0.12279	0.1376	0.324085
C7orf62	0.11898	0.11846	0.12279	0.1376	0.11786
C7orf63	0.11898	0.11846	0.12279	0.1376	0.11786
C7orf69	0.11898	0.11846	0.12279	0.1376	0.11786
C7orf71	0.11898	0.11846	0.12279	0.1376	0.11786
C7orf73	0.68222	0.60272	0.735355	0.66256	0.62381
C8A	0.11898	0.11846	0.12279	0.1376	0.11786
C8B	0.11898	0.11846	0.12279	0.1376	0.11786
C8G	0.11898	0.11846	0.12279	0.1376	0.11786
C8orf12	0.11898	0.11846	0.12279	0.1376	0.11786
C8orf17	0.11898	0.11846	0.12279	0.1376	0.11786
C8orf22	0.11898	0.11846	0.12279	0.1376	0.11786
C8orf31	0.11898	0.11846	0.12279	0.1376	0.11786
C8orf33	0.89817	0.75877	0.81506	0.75045	0.527195
C8orf34	0.11898	0.11846	0.12279	0.1376	0.11786
C8orf37	0.443525	0.31881	0.12279	0.1376	0.306355
C8orf4	0.11898	0.11846	0.12279	0.1376	0.11786
C8orf44	0.3452225	0.11846	0.320695	0.1376	0.330185
C8orf46	0.11898	0.11846	0.12279	0.1376	0.11786
C8orf48	0.11898	0.11846	0.12279	0.1376	0.11786
C8orf49	0.11898	0.11846	0.12279	0.1376	0.11786
C8orf58	0.35747	0.322795	0.35417	0.39582	0.32112
C8orf59	0.87363	0.649885	0.845315	0.77625	0.66994
C8orf74	0.11898	0.11846	0.12279	0.1376	0.11786
C8orf76	0.383645	0.3862	0.356165	0.47519	0.34396
C8orf82	0.73801	0.4455325	0.7723	0.71302	0.37264
C9	0.11898	0.11846	0.12279	0.1376	0.11786
C9orf114	0.77337	0.58582	0.72879	0.630255	0.60728
C9orf116	0.11898	0.11846	0.12279	0.1376	0.11786
C9orf117	0.11898	0.11846	0.12279	0.1376	0.11786
C9orf131	0.11898	0.11846	0.12279	0.1376	0.11786
C9orf135	0.11898	0.11846	0.12279	0.1376	0.11786
C9orf135-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
C9orf142	0.86406	0.80954	0.86732	0.83128	0.80919
C9orf152	0.11898	0.11846	0.12279	0.1376	0.11786
C9orf156	0.60396	0.447505	0.37002	0.477195	0.61247
C9orf16	0.952775	0.82537	0.93146	0.92515	0.79135
C9orf163	0.11898	0.11846	0.12279	0.1376	0.11786
C9orf24	0.11898	0.11846	0.12279	0.1376	0.11786
C9orf3	0.3377575	0.30566	0.12279	0.1376	0.32244
C9orf37	0.69727	0.51067	0.63481	0.44607	0.493795
C9orf40	0.392495	0.50444	0.60422	0.1376	0.59048
C9orf41	0.52187	0.599545	0.58617	0.621825	0.71817
C9orf43	0.34586	0.11846	0.12279	0.1376	0.11786
C9orf47	0.11898	0.11846	0.12279	0.1376	0.11786
C9orf50	0.11898	0.11846	0.12279	0.1376	0.11786
C9orf53	0.11898	0.11846	0.12279	0.1376	0.11786
C9orf57	0.11898	0.11846	0.12279	0.1376	0.11786
C9orf62	0.11898	0.11846	0.12279	0.1376	0.11786
C9orf64	0.63707	0.312865	0.50639	0.38002	0.49453
C9orf66	0.11898	0.11846	0.12279	0.1376	0.11786
C9orf69	0.752995	0.43391	0.73735	0.3918775	0.42965
C9orf72	0.44614	0.510395	0.47493	0.48397	0.647765
C9orf78	0.80447	0.72315	0.84655	0.889	0.77038
C9orf84	0.11898	0.11846	0.12279	0.1376	0.11786
C9orf85	0.4788375	0.3497	0.4372	0.42481	0.391695
C9orf89	0.56286	0.54661	0.538785	0.62827	0.430245
C9orf9	0.64947	0.33602	0.5175	0.406455	0.36134
C9orf91	0.60078	0.53472	0.50444	0.608685	0.35566
CA1	0.81989	0.79618	0.561205	0.444125	0.11786
CA10	0.11898	0.11846	0.12279	0.1376	0.11786
CA11	0.552015	0.11846	0.74527	0.58764	0.11786
CA12	0.11898	0.11846	0.12279	0.1376	0.11786
CA14	0.11898	0.11846	0.12279	0.1376	0.11786
CA2	0.72605	0.53293	0.38495	0.35974	0.11786
CA3	0.11898	0.11846	0.12279	0.1376	0.11786
CA4	0.11898	0.11846	0.12279	0.1376	0.11786
CA5A	0.11898	0.11846	0.12279	0.1376	0.11786
CA5B	0.434465	0.32413	0.40328	0.36203	0.42266
CA6	0.11898	0.11846	0.12279	0.1376	0.11786
CA7	0.11898	0.11846	0.12279	0.1376	0.11786
CA8	0.11898	0.11846	0.12279	0.1376	0.36195
CA9	0.11898	0.11846	0.12279	0.1376	0.11786
CAAP1	0.47745	0.665095	0.639165	0.71136	0.71742
CAB39	0.78056	0.76419	0.64264	0.72805	0.83562
CAB39L	0.11898	0.11846	0.12279	0.1376	0.11786
CABIN1	0.73588	0.79991	0.7629	0.73869	0.8112
CABLES1	0.11898	0.11846	0.12279	0.1376	0.11786
CABLES2	0.345015	0.44221	0.3967525	0.396445	0.413425
CABP1	0.11898	0.11846	0.12279	0.1376	0.11786
CABP2	0.11898	0.11846	0.12279	0.1376	0.11786
CABP4	0.11898	0.11846	0.12279	0.1376	0.11786
CABP5	0.11898	0.11846	0.12279	0.1376	0.11786
CABP7	0.11898	0.11846	0.12279	0.1376	0.11786
CABS1	0.11898	0.11846	0.12279	0.1376	0.11786
CABYR	0.11898	0.11846	0.12279	0.1376	0.341265
CACFD1	0.40293	0.3038775	0.42794	0.44701	0.11786
CACHD1	0.11898	0.11846	0.12279	0.1376	0.11786
CACNA1B	0.11898	0.11846	0.12279	0.1376	0.11786
CACNA1C	0.11898	0.11846	0.12279	0.1376	0.11786
CACNA1D	0.11898	0.11846	0.12279	0.1376	0.11786
CACNA1E	0.11898	0.11846	0.12279	0.1376	0.11786
CACNA1F	0.11898	0.11846	0.12279	0.1376	0.11786
CACNA1G	0.11898	0.11846	0.12279	0.1376	0.11786
CACNA1G-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
CACNA1H	0.11898	0.11846	0.12279	0.1376	0.11786
CACNA1I	0.57676	0.11846	0.12279	0.1376	0.11786
CACNA1S	0.11898	0.11846	0.12279	0.1376	0.11786
CACNA2D1	0.11898	0.11846	0.12279	0.1376	0.11786
CACNA2D2	0.11898	0.11846	0.12279	0.1376	0.11786
CACNA2D3	0.11898	0.11846	0.12279	0.1376	0.11786
CACNA2D4	0.11898	0.11846	0.12279	0.53045	0.11786
CACNB1	0.386935	0.372245	0.37489	0.4154	0.45493
CACNB2	0.11898	0.11846	0.12279	0.1376	0.11786
CACNB3	0.52835	0.3973975	0.7141	0.56529	0.407935
CACNB4	0.11898	0.11846	0.12279	0.1376	0.11786
CACNG1	0.11898	0.11846	0.12279	0.1376	0.11786
CACNG2	0.11898	0.11846	0.12279	0.1376	0.11786
CACNG3	0.11898	0.11846	0.12279	0.1376	0.11786
CACNG4	0.11898	0.32682	0.12279	0.1376	0.11786
CACNG5	0.11898	0.11846	0.12279	0.1376	0.11786
CACNG6	0.11898	0.11846	0.12279	0.1376	0.11786
CACNG7	0.11898	0.11846	0.12279	0.1376	0.11786
CACNG8	0.11898	0.11846	0.12279	0.1376	0.11786
CACTIN	0.5900875	0.565645	0.64727	0.7301	0.51067
CACUL1	0.600615	0.621355	0.56759	0.57834	0.676455
CACYBP	0.6563	0.81457	0.82679	0.74175	0.94627
CAD	0.706735	0.7623	0.81913	0.63149	0.68489
CADM1	0.11898	0.11846	0.12279	0.1376	0.11786
CADM2	0.11898	0.11846	0.12279	0.1376	0.11786
CADM2-AS1	0.11898	0.11846	0.12279	0.1376	0.11786
CADM3	0.11898	0.11846	0.12279	0.1376	0.11786
CADM4	0.11898	0.11846	0.334165	0.1376	0.11786
CADPS	0.11898	0.11846	0.12279	0.1376	0.11786
CADPS2	0.11898	0.11846	0.12279	0.1376	0.11786
CAGE1	0.11898	0.11846	0.33345	0.1376	0.11786
CAHM	0.11898	0.11846	0.12279	0.36203	0.11786
CALB1	0.11898	0.11846	0.12279	0.1376	0.11786
CALB2	0.11898	0.11846	0.12279	0.1376	0.11786
CALCA	0.11898	0.11846	0.12279	0.1376	0.11786
CALCB	0.11898	0.11846	0.12279	0.1376	0.11786
CALCOCO1	0.66099	0.48436	0.63943	0.44591	0.5542025
CALCOCO2	0.841	0.73017	0.590035	0.68841	0.7888
CALCR	0.11898	0.11846	0.12279	0.1376	0.11786
CALCRL	0.11898	0.11846	0.12279	0.1376	0.11786
CALD1	0.11898	0.11846	0.12279	0.1376	0.11786
CALHM1	0.11898	0.11846	0.12279	0.1376	0.11786
CALHM2	0.52955	0.4591975	0.43902	0.1376	0.394985
CALHM3	0.11898	0.11846	0.12279	0.1376	0.11786
CALM1	0.8892	0.90428	0.85981	0.88564	0.84012
CALML3	0.11898	0.11846	0.12279	0.1376	0.11786
CALML4	0.4364	0.455265	0.424315	0.1376	0.41308
CALML5	0.11898	0.11846	0.12279	0.1376	0.11786
CALML6	0.11898	0.11846	0.12279	0.1376	0.11786
CALN1	0.11898	0.53304	0.12279	0.5235975	0.47026
